"","latitude","longitude","Unit","multi","YrNights"
"1044",38.9178436279416,-77.0454349997686,0,1,24
"1045",38.9177358390235,-77.046545629777,0,1,162
"1046",38.9122987801484,-77.0308409145156,1,0,24
"1047",38.9060268724366,-76.9993491874801,1,1,6.1972602739726
"1048",38.9057719409554,-77.0304297186505,0,0,30
"1049",38.9599518788781,-77.0743919781433,1,0,42
"1050",38.9309557880353,-77.0282757614473,0,0,5.86849315068493
"1051",38.9312204015026,-76.9944120745684,1,1,12
"1052",38.8889206789561,-76.9843601998727,1,1,12
"1053",38.9110436204728,-77.0227096992546,1,0,NA
"1054",38.8975668758921,-76.9818446000035,1,0,14.6630136986301
"1055",38.9126588813208,-77.0106212466273,1,0,1.43013698630137
"1056",38.9057401544219,-77.0594971352608,1,0,60
"1057",38.9082009709261,-77.0458663580653,1,0,54
"1058",38.8831885487893,-76.9781160518531,0,0,18
"1059",38.9065807519624,-77.0168643257363,1,0,6
"1060",38.9130063947754,-77.0293847409922,1,0,64.1095890410959
"1061",38.9005767799513,-77.0156524837038,1,0,366
"1062",38.9344020942645,-77.0679465906389,0,0,13.2164383561644
"1063",38.9103356858673,-77.0354136687018,1,0,40
"1064",38.9164237229173,-77.0128078515052,0,0,108
"1065",38.9119979059561,-77.0416280001187,1,0,156
"1066",38.908860660366,-77.0328062368599,1,1,354
"1067",38.908365442193,-77.0228204269382,0,0,42
"1068",38.9030168780422,-77.0185868371244,1,0,6.83835616438356
"1069",38.9140982124244,-77.014472987278,1,0,12
"1070",38.9109663522287,-77.0392836312906,0,0,18
"1071",38.9078774451646,-77.0665021787986,1,0,180
"1072",38.9105090170966,-77.0252302467322,0,1,30.9205479452055
"1073",38.9170783982124,-77.0284063047364,1,1,90
"1074",38.9259669503984,-77.0793700560189,1,1,90
"1075",38.907978628927,-77.0189972276757,1,0,246
"1076",38.9065134073478,-77.0286978234521,1,0,24
"1077",38.9147382671173,-77.033722643255,1,1,NA
"1078",38.9083425558994,-77.0652218653465,1,0,44.0383561643836
"1079",38.9054736580335,-77.0205310809973,1,1,143.967123287671
"1080",38.9108024280256,-77.0330620600565,0,1,105.402739726027
"1081",38.9233207926432,-77.035575253723,1,0,22.3561643835616
"1082",38.9309049498255,-77.04048446804,1,0,3.12328767123288
"1083",38.9185236081456,-77.0116558762564,0,0,90
"1084",38.910934596478,-77.0414499959176,0,1,12
"1085",38.8770983008635,-77.004583581626,1,0,NA
"1086",38.9252103006076,-77.0373609562034,1,1,66
"1087",38.9505715544334,-77.0656359114923,1,0,48
"1088",38.9439357708618,-77.0454029184856,0,1,174
"1089",38.9120293384938,-77.0711093462062,0,1,30
"1090",38.9092349456018,-77.0186541054533,0,0,54
"1091",38.9241629433448,-77.0466502454164,1,0,186
"1092",38.9085556113867,-76.9996439330882,0,0,534
"1093",38.8942534906691,-76.9998226185669,1,0,54
"1094",38.909527328877,-77.0657340431119,1,0,150
"1095",38.9154796405196,-77.0076814775573,1,0,120
"1096",38.9141215890118,-77.0375195641896,1,0,192
"1097",38.9337300008671,-77.0304166128622,1,0,0.493150684931507
"1098",38.8632302479476,-76.9892157522806,0,1,24
"1099",38.9109025499297,-77.0063061668039,0,0,6
"1100",38.926593582819,-76.9765841252709,1,0,72
"1101",38.949656375564,-76.9949301285649,0,0,96
"1102",38.9151270853062,-77.0401643237387,1,1,84
"1103",38.917843249928,-77.0380275251749,1,0,186
"1104",38.9104662964564,-77.0382395254152,0,1,NA
"1105",38.9212654200227,-77.0404347319192,1,0,18.2465753424658
"1106",38.9183713486905,-77.0401125265057,0,0,264
"1107",38.8629384116927,-76.9901608948158,0,1,0.805479452054795
"1108",38.9079389454408,-77.0448781878622,1,0,288
"1109",38.9014743230847,-77.0164104771565,1,0,30
"1110",38.9069614150151,-77.0267072206071,1,0,6.9041095890411
"1111",38.9346960278431,-77.0617788940906,1,0,6
"1112",38.9195936215937,-77.0757751245648,0,1,42
"1113",38.9444015570601,-77.0747767439732,1,0,25.2493150684931
"1114",38.9214481471051,-77.0445561208838,1,0,252
"1115",38.9552107105561,-77.0201000075344,0,0,30
"1116",38.8885289057904,-76.9853534918146,1,0,54
"1117",38.924642941333,-77.035591990362,1,0,138
"1118",38.9170519373692,-77.0121015129338,1,1,0.46027397260274
"1119",38.9057016740951,-77.017971596084,0,0,8
"1120",38.8839733237504,-76.9782014624792,1,0,10.3232876712329
"1121",38.9026495604798,-77.0127958007619,1,0,24
"1122",38.9017907827906,-76.9948275688717,1,1,0.356164383561644
"1123",38.9156131412625,-77.008218577346,0,0,90
"1124",38.9201826675879,-77.046806839689,1,0,60
"1125",38.9130777578969,-77.0476055138809,0,0,12
"1126",38.9201278574663,-77.0397046608945,1,0,42
"1127",38.8973222303822,-77.0457563648196,1,0,69.6493150684932
"1128",38.9201036162027,-77.0327411833557,0,0,10
"1129",38.8941275504783,-76.9785638912188,1,0,30
"1130",38.9443578845971,-77.0622208582528,0,0,366
"1131",38.9377364562282,-77.0555585388648,1,0,29.4246575342466
"1132",38.9076858227809,-77.0319071131604,1,0,84
"1133",38.9031018101232,-76.9852901947554,1,1,17.2602739726027
"1134",38.92736383081,-77.0266006983921,1,1,1.05205479452055
"1135",38.8762145861288,-77.0174734709336,0,0,0.345205479452055
"1136",38.9049725376331,-77.0572759048724,1,1,126
"1137",38.9587913549629,-77.0681276838142,0,0,24
"1138",38.9414301995937,-77.0179925545306,1,0,1.61095890410959
"1139",38.8862842959476,-76.9294225811454,0,0,156
"1140",38.9009105879492,-77.0518253110077,1,1,54
"1141",38.874958065999,-76.9717138781331,1,0,102
"1142",38.8745917207827,-76.9743444258021,0,1,0.263013698630137
"1143",38.8858856818393,-76.9932103847028,1,0,24
"1144",38.9022662947585,-77.0249797345735,1,0,24
"1145",38.8813509037505,-76.9856884677661,1,0,0.920547945205479
"1146",38.8721574686535,-77.0195459131203,1,0,30
"1147",38.9153607294857,-77.0274683147509,1,0,204
"1148",38.8801014926888,-77.0137137715953,1,0,186
"1149",38.9244618951195,-77.0353083171969,0,0,6
"1150",38.8712885296495,-77.0135544197979,0,0,6
"1151",38.8887468068516,-76.9827416618462,1,0,6
"1152",38.8905802520503,-76.9962202586923,1,0,42
"1153",38.864110353566,-76.9892208820654,0,1,114
"1154",38.9219426057538,-77.0431861518528,1,0,18
"1155",38.920879373933,-77.0429999717874,1,0,6
"1156",38.9320315934761,-77.0269394165858,0,0,84
"1157",38.9272472736214,-77.0274131925785,1,1,6
"1158",38.9263008040692,-77.0746521776538,0,1,6.41095890410959
"1159",38.932902458438,-77.0438571943967,0,0,23.4739726027397
"1160",38.9070305449774,-77.0295095204635,1,0,12
"1161",38.9161869137114,-77.0247997334295,1,0,18.2465753424658
"1162",38.9166069925345,-77.0279607787742,1,0,143.21095890411
"1163",38.9260010450413,-77.0236875834845,0,1,6
"1164",38.9245367444853,-77.0748236522681,1,1,3.5013698630137
"1165",38.9310330164205,-77.0373700722932,0,1,2.86027397260274
"1166",38.9316807141693,-77.0447393283598,1,1,126
"1167",38.916563958075,-77.0361003485224,1,1,26.6301369863014
"1168",38.9245142048045,-77.0234611441417,0,1,16
"1169",38.9237817325185,-77.0227826928557,0,1,0.246575342465753
"1170",38.9366889095649,-77.0235997089293,0,1,32.7452054794521
"1171",38.9382132145739,-77.0250250654404,0,1,1.57808219178082
"1172",38.8841399980939,-76.9928838647789,0,0,0.50958904109589
"1173",38.9299984938115,-77.1004869401454,0,0,23.441095890411
"1174",38.9067422956412,-77.0484235751271,1,0,72
"1175",38.8980895852995,-76.9971727023174,1,0,7.89041095890411
"1176",38.9137096805176,-77.0321453585215,0,0,144
"1177",38.9149157095745,-77.089907021488,1,0,180
"1178",38.9150021119163,-77.031677969443,1,0,12
"1179",38.9143465749244,-77.0423941453125,1,0,1.70958904109589
"1180",38.9344723931057,-77.0315872235485,0,0,12
"1181",38.8956092470494,-76.9893513333226,1,1,270
"1182",38.9661526630504,-77.0634137025541,0,1,1.72602739726027
"1183",38.8951910149983,-76.9925206472859,1,1,3.10684931506849
"1184",38.9052952514383,-77.0662375485313,1,0,240
"1185",38.8628755331906,-76.9904518165645,0,1,258
"1186",38.8608549013493,-76.988144815235,0,1,6
"1187",38.8820087998074,-76.9836319011281,0,0,13.0849315068493
"1188",38.9298522606592,-77.0769477490991,1,0,6
"1189",38.9155640593686,-77.0244345571262,1,1,2.07123287671233
"1190",38.914049566371,-77.0244446021973,0,1,NA
"1191",38.9502616017596,-77.065263705095,1,0,0.789041095890411
"1192",38.920985303579,-77.0340911607056,1,0,16.9643835616438
"1193",38.8950724898844,-76.9921025489644,0,0,6
"1194",38.9134156992103,-77.0282610059735,0,1,12
"1195",38.8947436314313,-76.9924524163477,0,1,48
"1196",38.9284612751733,-76.9570507797584,0,0,11.1452054794521
"1197",38.9191774092229,-77.0139572682647,0,1,13.5452054794521
"1198",38.9649720447857,-77.0639858302053,0,1,8.31780821917808
"1199",38.9088019926718,-77.0249626849268,1,0,432
"1200",38.9142335575412,-77.0421163837656,1,0,24
"1201",38.9186928499781,-77.0136061172186,1,0,6
"1202",38.9286048727879,-77.0292342495207,1,0,72
"1203",38.8792009727568,-77.0209031874714,1,0,72
"1204",38.8826668431187,-76.9994196482396,1,1,12
"1205",38.9687110190039,-77.02648591184,0,1,5.52328767123288
"1206",38.9204289327234,-77.0736095100612,1,0,34.9150684931507
"1207",38.9100969698167,-77.0148914013872,1,0,2.05479452054795
"1208",38.9127263517778,-77.069696137538,1,1,NA
"1209",38.9087017010634,-77.0099929846568,0,1,42
"1210",38.9121624528419,-77.0380223357997,1,1,6
"1211",38.914697030551,-77.0417611608915,1,1,NA
"1212",38.9123004506367,-76.9855688635685,0,0,12
"1213",38.8862363284203,-77.0004396718618,0,1,3.96164383561644
"1214",38.9371252687016,-77.0638236026087,1,0,28.7671232876712
"1215",38.8801441393908,-77.0155068239553,1,0,6.60821917808219
"1216",38.9160805717602,-77.0314581620769,0,1,7.26575342465753
"1217",38.9116400771434,-77.0084678212113,1,0,34.8164383561644
"1218",38.8907779510237,-76.9828601596594,1,0,12
"1219",38.9027843064169,-76.9954515564429,1,0,90
"1220",38.9006798312152,-77.0022228706535,1,0,6.73972602739726
"1221",38.9385070807481,-77.0243980721188,0,0,69.041095890411
"1222",38.9204005054921,-77.0384190594551,1,0,27.5178082191781
"1223",38.9076029502404,-77.0287766405643,0,0,177.534246575342
"1224",38.9452603922098,-77.0745187262243,0,0,33.1397260273973
"1225",38.8988124279493,-76.9933343778604,1,0,5.50684931506849
"1226",38.9091339336875,-77.0059304405887,1,0,1.08493150684932
"1227",38.8917422644301,-76.9997013430555,1,1,6
"1228",38.9056798863269,-77.0233533703769,1,1,10.8493150684932
"1229",38.9139423138095,-77.04185972865,1,1,0.558904109589041
"1230",38.933871183761,-77.036720943198,0,0,54
"1231",38.9196642886026,-76.9807525064114,1,1,14.6958904109589
"1232",38.9271720940401,-77.0741971598484,1,1,2.99178082191781
"1233",38.9399124114929,-77.0271598678527,1,0,150
"1234",38.9177596663684,-77.0289028858953,1,0,72
"1235",38.9166700651745,-77.0301039699028,1,0,24
"1236",38.9534313878348,-77.0306949597561,0,1,72
"1237",38.9073531960683,-77.0109036886809,1,1,42
"1238",38.9298137804888,-77.0359932111568,0,0,0.410958904109589
"1239",38.9093872769283,-77.0183034075194,0,0,192
"1240",38.9025985515832,-77.0524569769191,1,1,24
"1241",38.9133727911491,-77.0393645812585,1,0,12
"1242",38.862553903571,-76.9496141616696,1,0,6
"1243",38.911769423504,-77.0385459751786,0,0,438
"1244",38.9191891566207,-77.0424750241819,1,0,0.558904109589041
"1245",38.921186745765,-77.0414513743345,1,1,16.9972602739726
"1246",38.9076893829367,-76.9871748065412,0,0,NA
"1247",38.9153237399003,-77.0392475192547,1,1,72
"1248",38.9015025845428,-77.0145908834948,1,0,6
"1249",38.9209805854452,-76.9937448857807,1,1,48
"1250",38.9143430925112,-77.0089500543171,1,0,3.04109589041096
"1251",38.9086504385728,-77.0110272233586,1,1,42
"1252",38.9025474688708,-76.9939421050261,1,0,1.57808219178082
"1253",38.9155236770106,-77.0151488955456,1,1,216
"1254",38.9120689865367,-77.0265447673418,1,0,35.2109589041096
"1255",38.9034059548226,-77.0203179709396,0,0,12
"1256",38.9023990079493,-76.9861934889039,0,1,1.64383561643836
"1257",38.9083340022322,-77.0331819877886,1,1,184
"1258",38.9297509771216,-77.0257703480165,1,1,3.86301369863014
"1259",38.9076644604501,-77.0348349196381,1,1,258
"1260",38.9274849753094,-77.0345750867842,1,0,25.3972602739726
"1261",38.9214708927196,-77.0806599333564,0,0,8.94246575342466
"1262",38.9073105947231,-77.0613575609117,1,0,2.71232876712329
"1263",38.9138118027512,-77.0172994992617,0,1,6
"1264",38.8807656770502,-77.0133915355561,1,0,12
"1265",38.9345034590966,-77.1103372705268,0,0,200.383561643836
"1266",38.8889940613006,-76.9956182607436,1,0,12
"1267",38.9830809658946,-77.0402047829483,0,1,48
"1268",38.9827063314572,-77.0386131936812,0,1,96
"1269",38.9221866392138,-77.0458668446289,1,0,6
"1270",38.984489774311,-77.0397849548405,0,1,48
"1271",38.9207014782876,-77.044399792005,1,0,5.78630136986301
"1272",38.9392300867936,-77.0302678906892,1,1,18.1479452054795
"1273",38.8709044970635,-76.9676464793843,0,1,708
"1274",38.8712784906197,-76.9678096969219,0,1,30
"1275",38.860210239683,-76.992071035216,1,0,5.78630136986301
"1276",38.8857037221903,-76.9872552525027,0,1,1.51232876712329
"1277",38.9165913484706,-77.0015167515661,1,0,0.0657534246575342
"1278",38.9228481691063,-77.0385340548999,1,0,6
"1279",38.9055808390879,-77.0362168975083,1,0,15.9780821917808
"1280",38.8909295520619,-76.9931955693077,1,0,0.542465753424658
"1281",38.9186897694372,-77.0384323962977,0,0,0.936986301369863
"1282",38.8687988609264,-76.9694733861819,0,1,138
"1283",38.9296259923037,-77.0411916703996,1,0,0.920547945205479
"1284",38.9200143446325,-77.026410381253,1,0,184.493150684931
"1285",38.8829354154513,-76.9971305596444,1,1,3.73150684931507
"1286",38.9115871005876,-77.0670739882439,1,0,0.0986301369863014
"1287",38.9296350077133,-76.9797661169171,1,0,4.56986301369863
"1288",38.9218133981797,-77.0247221603423,0,1,84
"1289",38.9139239563846,-77.0408331518965,1,0,1.84109589041096
"1290",38.8890650685596,-76.9935759358931,1,1,3.15616438356164
"1291",38.9083561681752,-77.0281459077101,0,1,42
"1292",38.916743621104,-77.0307917951534,0,1,96.0328767123288
"1293",38.8887636202731,-76.985001714951,1,0,6
"1294",38.872051692858,-76.9759464622896,0,1,30
"1295",38.9047431074582,-77.0054369009453,1,0,12
"1296",38.8693432828371,-76.9676945492576,0,1,5.42465753424658
"1297",38.9088092784911,-77.0269707417049,1,0,18
"1298",38.8807566014005,-76.9976789550618,1,1,0.0164383561643836
"1299",38.9339758186608,-77.0569491517666,0,0,30
"1300",38.8943180085536,-76.9787368060277,1,0,28
"1301",38.9207805728882,-76.994297893656,1,1,84
"1302",38.9099408886543,-77.0200167326572,1,0,7.1013698630137
"1303",38.9180463910485,-77.0315104410373,1,0,1.93972602739726
"1304",38.9072866534838,-77.0095310050407,0,0,3.87945205479452
"1305",38.9174894347472,-77.0495220811093,1,1,0.180821917808219
"1306",38.9222923956532,-77.0021735044026,1,0,0.443835616438356
"1307",38.9084721986284,-77.0369155143291,1,0,0.213698630136986
"1308",38.9401232042751,-77.0242654094924,0,1,4.93150684931507
"1309",38.9452397264985,-77.0626689645273,0,0,6
"1310",38.9232147675264,-77.0361738563333,1,0,0.164383561643836
"1311",38.9105626359931,-77.0496694058286,0,0,0.69041095890411
"1312",38.9133065393635,-77.0473993090516,1,0,0.493150684931507
"1313",38.8776839500478,-76.9893961105655,0,0,18
"1314",38.9309146829207,-77.0364035394158,0,0,6
"1315",38.9169513196155,-77.0410676870089,1,0,6
"1316",38.9061685780977,-77.0646728297297,1,1,3.68219178082192
"1317",38.9081548209297,-77.0311598656145,1,0,0.526027397260274
"1318",38.9097215206605,-77.0371380826377,1,0,1.38082191780822
"1319",38.9352175258191,-77.0710372609988,1,0,0.295890410958904
"1320",38.9001976917707,-77.0553944042641,1,0,NA
"1321",38.9111265390632,-77.0219302525006,1,1,2.1041095890411
"1322",38.8900043222635,-76.994927707161,1,0,1.57808219178082
"1323",38.9055131888969,-77.0017143481773,1,0,3.20547945205479
"1324",38.9199147833624,-77.0432088704875,1,0,54
"1325",38.9370012978914,-77.0331093713314,1,0,0.843835616438356
"1326",38.9231943646894,-77.0431049009561,1,0,138
"1327",38.9182710860412,-77.0066171770045,0,0,19.2328767123288
"1328",38.9531370376582,-77.0643277109189,0,1,6.16438356164384
"1329",38.9167575393436,-77.0317059605217,0,1,15.7643835616438
"1330",38.9061227985444,-77.013280702007,0,1,0.657534246575342
"1331",38.9172685085269,-77.0386661594884,0,0,77.3260273972603
"1332",38.9096771607348,-77.0216833295431,1,0,0.526027397260274
"1333",38.9205435715767,-77.047186545301,1,0,0.986301369863014
"1334",38.9275393393748,-77.0720817353701,0,0,1.2
"1335",38.9173921947667,-77.037753166258,1,0,213.041095890411
"1336",38.8807814422176,-76.9876601878739,1,0,0.591780821917808
"1337",38.8908153251388,-77.0022832879116,1,0,0.0657534246575342
"1338",38.9201250635257,-77.0360719745897,1,0,5.29315068493151
"1339",38.8714599740386,-77.0129399920227,0,1,8
"1340",38.9506845917371,-77.0203550202878,1,0,19.2328767123288
"1341",38.954381604341,-76.9940884565282,1,0,3.78082191780822
"1342",38.9671466263832,-77.0559046054723,1,1,1.08493150684932
"1343",38.8901934425035,-76.9952695128051,1,0,3.6986301369863
"1344",38.9053031332662,-77.0283244411065,0,1,2.36712328767123
"1345",38.9105221109564,-77.0229564793717,0,1,0.69041095890411
"1346",38.910586019052,-77.0285500745475,0,0,65.8191780821918
"1347",38.9183497939735,-77.0136036931514,0,0,6.9041095890411
"1348",38.9096970269447,-77.02917530461,1,1,3.94520547945205
"1349",38.8883582725999,-76.980319117949,1,0,4.24109589041096
"1350",38.9424951276286,-77.0620442533615,0,0,2.16986301369863
"1351",38.9030559380398,-77.0534016015815,1,1,2.46575342465753
"1352",38.9247859809471,-77.0424074659687,1,0,3.87945205479452
"1353",38.9212483549109,-77.031038866216,0,0,0.295890410958904
"1354",38.9125606377304,-77.0123171312386,0,0,5.17808219178082
"1355",38.8884604986651,-76.9993512099858,1,1,24.6246575342466
"1356",38.9135861134775,-77.0370433340803,1,0,3.12328767123288
"1357",38.9066345098666,-77.0323012026506,1,0,7.3972602739726
"1358",38.9020629240955,-77.0524961027272,0,0,NA
"1359",38.9108077937777,-77.0215895408793,0,1,0.986301369863014
"1360",38.9008260800268,-76.9930688115826,1,0,65.6383561643836
"1361",38.9011165238354,-77.0522143751253,1,1,3.61643835616438
"1362",38.9113795296968,-77.0372018312077,1,0,23.6712328767123
"1363",38.9228095586519,-77.0446679103355,0,0,4.07671232876712
"1364",38.9401858109385,-77.018466476731,0,0,217.775342465753
"1365",38.9184580745218,-77.0947886651209,1,0,5.81917808219178
"1366",38.9113772717356,-77.0064585773615,1,0,14.7945205479452
"1367",38.8966901724699,-77.0002464790219,1,1,7.1013698630137
"1368",38.9120438145307,-77.0413023960788,0,0,4.47123287671233
"1369",38.9123319336263,-77.0376662639463,1,0,16.3561643835616
"1370",38.8508134379912,-76.9801114215388,0,1,30.3780821917808
"1371",38.9170558453543,-77.0072876775083,0,1,8.4986301369863
"1372",38.9031061967145,-76.9496645385458,1,0,29.4575342465753
"1373",38.9281945903492,-77.0225300693675,1,1,0.575342465753425
"1374",38.9224405069532,-77.0358482108649,1,0,0.591780821917808
"1375",38.9282554961605,-77.0343967165089,0,0,4.73424657534247
"1376",38.9365435551682,-77.0308655390092,1,0,0.69041095890411
"1377",38.9374225461634,-77.0374548426852,1,0,0.164383561643836
"1378",38.8842546801027,-76.9873390148667,1,1,2.79452054794521
"1379",38.8971776799687,-77.0111214401444,1,0,209.030136986301
"1380",38.9339465096029,-77.1095221984099,1,0,0.986301369863014
"1381",38.9066593097703,-77.0270465006822,1,0,3.43561643835616
"1382",38.911639298197,-77.0221869700163,1,1,30.5095890410959
"1383",38.9502300656983,-77.0917222618223,1,0,4.73424657534247
"1384",38.8864484573674,-76.9988353845624,1,1,0.328767123287671
"1385",38.9081168472442,-77.0639899722919,1,0,7.05205479452055
"1386",38.9248177484955,-77.0270610995736,1,0,14.7945205479452
"1387",38.9204727746448,-77.0795210047415,1,0,8.48219178082192
"1388",38.9121862988818,-77.0360457015565,1,0,NA
"1389",38.921235945368,-77.040380233765,1,1,7.80821917808219
"1390",38.9269426560498,-77.0530983057579,1,0,10.7013698630137
"1391",38.8829007417719,-76.9782203476385,0,0,0.624657534246575
"1392",38.9137763159291,-77.0383251274509,0,1,4.58630136986301
"1393",38.9240159478055,-77.036690410658,0,0,2.89315068493151
"1394",38.9152066600041,-77.0383913822166,0,0,23.013698630137
"1395",38.9107384674828,-77.0230438118252,1,1,16.6027397260274
"1396",38.8852959405012,-77.0009922711352,1,0,1.67671232876712
"1397",38.9319680863446,-77.0235140774122,0,0,3.3041095890411
"1398",38.9119710920152,-77.0485350442019,1,0,1.67671232876712
"1399",38.912569129999,-77.0185498292608,1,1,2.52054794520548
"1400",38.8807415734357,-77.0192742500498,1,1,112.438356164384
"1401",38.9114103669922,-77.0352167817693,1,0,7.26575342465753
"1402",38.9153628241395,-77.0429544736124,1,0,85.1506849315068
"1403",38.8855717142265,-77.000353708935,0,0,8.71232876712329
"1404",38.9325319620647,-77.0265132778324,0,0,9.36986301369863
"1405",38.9398035604664,-77.0235084905914,0,1,42.4109589041096
"1406",38.9267569743372,-77.0250573809051,0,0,0.789041095890411
"1407",38.8861092234867,-76.9949043066566,1,1,0.789041095890411
"1408",38.9047149688807,-77.0277177074419,1,0,248.613698630137
"1409",38.9092719198815,-77.0324679905488,1,1,NA
"1410",38.9430117932891,-77.0333215913896,0,1,5.78630136986301
"1411",38.9135503885094,-77.0436239842467,1,0,13.1178082191781
"1412",38.9022204320073,-77.0548029199735,1,0,0.504109589041096
"1413",38.9182522416794,-77.0428346476747,1,0,25.3315068493151
"1414",38.9236230119314,-76.9894606626531,0,0,13.1178082191781
"1415",38.879558653987,-76.9915175474609,1,0,1.27123287671233
"1416",38.9097578671018,-77.0295070431558,1,0,2.36712328767123
"1417",38.9262851623649,-77.054350272139,0,0,0.69041095890411
"1418",38.9385968239807,-77.023572924304,1,0,7.62739726027397
"1419",38.9035143350911,-77.0574438877409,1,1,2.64657534246575
"1420",38.906701367603,-77.0365889944272,1,0,NA
"1421",38.9273190157436,-77.0307686188369,1,0,0.805479452054795
"1422",38.9123650270503,-77.0382079623009,1,0,1.05205479452055
"1423",38.9135400762232,-77.0399631594647,0,1,2.76164383561644
"1424",38.9360067584147,-76.9767328548159,1,1,5.81917808219178
"1425",38.8857710956948,-76.9893179704219,0,1,1.61095890410959
"1426",38.9362289508268,-77.0248605980966,1,0,1.47945205479452
"1427",38.9139088212031,-77.0721680942783,1,0,NA
"1428",38.9516168622993,-77.0198842886744,1,0,26.3506849315068
"1429",38.9042558907078,-77.0496750986471,1,1,NA
"1430",38.9221675085731,-77.0360305161875,1,0,3.86301369863014
"1431",38.9034319071256,-77.0269274557628,0,1,3.50684931506849
"1432",38.8740749305276,-77.0023063010923,0,0,5.65479452054795
"1433",38.9105274308294,-77.0318826409253,1,0,0.575342465753425
"1434",38.9587064736175,-77.0849364205531,0,0,0.591780821917808
"1435",38.9196719719712,-77.0293506184537,1,0,4.07671232876712
"1436",38.9051159200921,-77.057606035994,1,1,5.67123287671233
"1437",38.9283390085632,-77.0242418969009,0,0,20.5972602739726
"1438",38.9100436799899,-77.0387003630538,1,0,NA
"1439",38.9403021639234,-77.0340067592177,1,0,127.035616438356
"1440",38.9372631646386,-76.991254181205,1,0,76.9315068493151
"1441",38.9069959973651,-77.0449078410534,1,0,5.75342465753425
"1442",38.8964815625962,-77.0480855333701,1,0,82.5424657534247
"1443",38.8696749321952,-76.9678486881399,0,1,1.21643835616438
"1444",38.9473287111526,-77.0248640261816,1,0,6.44383561643836
"1445",38.8982960698986,-76.984682242989,1,0,9.07397260273973
"1446",38.879397192386,-77.0144689629939,1,0,46.6027397260274
"1447",38.8783406237763,-77.0007384863863,1,0,23.6712328767123
"1448",38.9272241530068,-77.0360138365954,1,1,8.72876712328767
"1449",38.9288294482842,-77.0373234853621,0,1,0.69041095890411
"1450",38.9111868340064,-77.0496366868433,0,1,84.0164383561644
"1451",38.8930338635602,-76.9916255366002,1,0,0.73972602739726
"1452",38.9225710105409,-77.0018389324275,1,0,3.25479452054795
"1453",38.9068571962291,-77.0521335458245,0,1,10.8164383561644
"1454",38.9646184937413,-77.0319528669944,1,1,37.972602739726
"1455",38.9428852501147,-77.0348513565618,0,1,40.1095890410959
"1456",38.8864734422303,-76.9942317100644,0,1,0.641095890410959
"1457",38.9141074965928,-77.0191052566985,1,1,6.87123287671233
"1458",38.9330105337082,-77.0572198313683,1,0,4.93150684931507
"1459",38.9324411204045,-77.0211058278127,1,0,5.88493150684932
"1460",38.8871070389749,-76.9868528639323,1,0,0.772602739726027
"1461",38.8968950698129,-76.9867022634398,1,0,23.4082191780822
"1462",38.8891287963188,-76.9978156335192,1,1,18.4109589041096
"1463",38.9244019699469,-77.0433957437384,1,0,6.37808219178082
"1464",38.9293103788115,-76.990320689445,1,0,10.5205479452055
"1465",38.8858502725774,-76.989969059588,1,0,3.84657534246575
"1466",38.9321261978124,-77.0336429337825,1,0,0.920547945205479
"1467",38.919796315126,-77.0451741884534,1,0,19.3315068493151
"1468",38.9251310543186,-77.0320258296201,0,1,0.805479452054795
"1469",38.8850791537966,-76.9944325000994,1,1,1.23287671232877
"1470",38.9164382264007,-77.0118594820845,1,0,16.0767123287671
"1471",38.9230379805212,-77.0274859865996,1,1,0.69041095890411
"1472",38.9101557130559,-77.0331242448512,1,0,63.6712328767123
"1473",38.8955896866042,-76.993492169397,1,1,20.7123287671233
"1474",38.8967185459984,-76.9903802905185,1,0,11.7369863013699
"1475",38.9277941765903,-77.037578799278,1,0,6.70684931506849
"1476",38.9185943485483,-77.0350244515453,1,0,29.2931506849315
"1477",38.9248731602393,-76.9825080310019,1,0,0.772602739726027
"1478",38.9573028618641,-77.0041113560843,0,0,38.1698630136986
"1479",38.9150681727669,-77.0381420009009,0,0,2.54246575342466
"1480",38.9254780457909,-77.0515392509938,1,0,10.9315068493151
"1481",38.9073134705273,-77.0313349162674,1,0,0.953424657534247
"1482",38.9228183776404,-77.0456343239028,1,0,3.09041095890411
"1483",38.9150404867872,-77.0075317472602,1,0,2.26849315068493
"1484",38.914578772635,-77.0711353298624,0,1,14.0547945205479
"1485",38.9018470626798,-77.0031474424551,0,0,8.54794520547945
"1486",38.9160858365977,-77.0687552303609,0,1,2.66301369863014
"1487",38.8961742493874,-77.0027026653914,1,1,22.8164383561644
"1488",38.8986520001584,-77.0017774300644,1,0,6.96986301369863
"1489",38.9242855157509,-77.0273295531699,0,1,7.24931506849315
"1490",38.9270886869436,-77.0283446802164,1,0,12.1643835616438
"1491",38.9182609151389,-77.0434976516926,1,0,4.84931506849315
"1492",38.9344038561285,-77.0579972913055,1,1,2.63013698630137
"1493",38.9277513722832,-77.0398894647881,1,0,0.789041095890411
"1494",38.9058154635992,-77.0210004890999,0,0,14.2027397260274
"1495",38.91563275468,-77.0189714391621,0,1,3.35342465753425
"1496",38.900239169586,-77.0505727264716,1,1,NA
"1497",38.9057508821828,-76.9959860866439,1,0,2.26849315068493
"1498",38.9101723181023,-77.0203091119982,0,1,28.5534246575342
"1499",38.877297468397,-77.0146919428974,1,0,1.90684931506849
"1500",38.9179765807169,-77.0109956991825,0,0,18.9369863013699
