listing_id,date
1498731,2015-04-21
1498731,2015-04-25
1498731,2015-04-29
1498731,2015-06-28
1498731,2015-08-03
1498731,2015-08-26
1498731,2015-09-21
5401210,2015-03-22
5401210,2015-04-14
5401210,2015-04-20
5401210,2015-05-27
5401210,2015-07-12
5401210,2015-08-03
5401210,2015-09-10
5401210,2015-09-26
6244078,2015-05-20
6244078,2015-06-08
6244078,2015-06-18
6244078,2015-06-27
6244078,2015-06-29
6244078,2015-07-04
6244078,2015-08-23
3272654,2015-06-01
6723515,2015-07-28
841260,2013-06-10
841260,2014-08-17
841260,2015-05-19
841260,2015-09-01
841260,2015-09-14
84476,2011-10-27
84476,2011-11-01
84476,2012-01-16
84476,2012-03-23
84476,2012-04-03
84476,2012-04-22
84476,2012-05-09
84476,2012-05-22
84476,2012-06-02
84476,2012-06-19
84476,2012-06-23
84476,2012-07-01
84476,2012-07-08
84476,2012-07-12
84476,2012-07-14
84476,2012-07-25
84476,2012-08-12
84476,2012-08-28
84476,2012-09-11
84476,2012-09-20
84476,2012-09-25
84476,2012-10-24
84476,2012-12-18
84476,2012-12-23
84476,2013-01-06
84476,2013-01-14
84476,2013-01-24
84476,2013-01-27
84476,2013-03-18
84476,2013-03-26
84476,2013-04-07
84476,2013-04-28
84476,2013-05-06
84476,2013-05-18
84476,2013-05-25
84476,2013-06-08
84476,2013-06-10
84476,2013-06-20
84476,2013-06-29
84476,2013-07-01
84476,2013-07-06
84476,2013-07-11
84476,2013-07-15
84476,2013-07-16
84476,2013-07-27
84476,2013-08-01
84476,2013-08-06
84476,2013-08-11
84476,2013-08-22
84476,2013-08-24
84476,2013-10-01
84476,2013-10-22
84476,2014-01-01
84476,2014-02-24
84476,2014-03-19
84476,2014-03-24
84476,2014-03-30
84476,2014-04-07
84476,2014-04-14
84476,2014-04-18
84476,2014-04-23
84476,2014-04-27
84476,2014-05-19
84476,2014-05-29
84476,2014-06-11
84476,2014-06-22
84476,2014-06-26
84476,2014-06-30
84476,2014-07-06
84476,2014-07-20
84476,2014-07-26
84476,2014-07-31
84476,2014-08-06
84476,2014-08-11
84476,2014-08-17
84476,2014-08-23
84476,2014-08-26
84476,2014-09-05
84476,2014-09-12
84476,2014-09-15
84476,2014-09-18
84476,2014-09-25
84476,2014-09-29
84476,2014-10-06
84476,2014-10-09
84476,2014-10-14
84476,2014-10-23
84476,2014-10-29
84476,2014-11-02
84476,2014-11-13
84476,2014-11-17
84476,2014-11-20
84476,2014-12-08
84476,2014-12-24
84476,2015-01-30
84476,2015-02-17
84476,2015-03-05
84476,2015-03-14
84476,2015-03-17
84476,2015-03-21
84476,2015-03-26
84476,2015-03-29
84476,2015-04-07
84476,2015-04-11
84476,2015-04-19
84476,2015-05-07
84476,2015-05-10
84476,2015-05-14
84476,2015-05-19
84476,2015-05-27
84476,2015-05-31
84476,2015-06-11
84476,2015-07-21
84476,2015-07-25
84476,2015-07-29
84476,2015-08-01
84476,2015-08-05
84476,2015-08-12
84476,2015-08-20
84476,2015-08-23
84476,2015-08-30
84476,2015-09-08
84476,2015-09-12
84476,2015-09-16
84476,2015-09-25
4986881,2015-01-16
4986881,2015-01-26
4986881,2015-02-11
4986881,2015-05-30
6038468,2015-05-07
6038468,2015-06-01
6038468,2015-06-28
6038468,2015-07-06
6038468,2015-07-24
6038468,2015-08-04
6038468,2015-09-07
6038468,2015-09-21
6038468,2015-09-24
6038468,2015-09-27
1035762,2015-07-26
1035762,2015-07-31
6221367,2015-05-16
6221367,2015-05-20
1596506,2013-11-04
1596506,2013-11-08
1596506,2013-11-16
1596506,2013-12-30
1596506,2014-12-20
1596506,2014-12-25
1596506,2015-01-04
1596506,2015-02-08
1596506,2015-03-08
1596506,2015-03-14
1596506,2015-03-20
