id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
7350166,Loft north point,36981635,Patt,,Charlestown,42.370355323941006,-71.07231900487461,Entire home/apt,250,1,0,,,1,356
1303510,Cozy 2BR Apartment near Harvard+MIT,2661117,Roberta,,Allston,42.3647800270408,-71.11468690866735,Entire home/apt,200,5,2,2014-07-07,0.07,1,5
1360739,Stylish Condo in Brookline,6102813,Mark,,Longwood Medical Area,42.33606356595529,-71.11231913984501,Entire home/apt,282,3,30,2015-09-24,1.16,1,256
1442350,Spectacular luxury two bed two bath,7744792,John,,Charlestown,42.38457504867365,-71.07958217275991,Entire home/apt,250,7,3,2015-05-30,0.56,5,344
5525609,"Cozy,nice,clean and warm",15154687,Taskin,,Charlestown,42.384578673621284,-71.08319211480824,Private room,75,1,39,2015-09-29,5.79,14,348
663770,"Queen-MGH, Beacon Hill, West End",3274255,Bella,,West End,42.36637348816492,-71.06995138691782,Private room,125,3,14,2015-09-18,0.47,2,342
7809904,Amazing view near Airport/Downtown,7956208,Aida,,East Boston,42.36802599725313,-71.04307011908945,Entire home/apt,150,1,8,2015-09-28,5.85,1,27
8072346,Cozy room near Coolidge Corner,33600148,,,Allston,42.3490350568413,-71.1181352331085,Private room,90,1,2,2015-09-23,2,1,332
8194291,3 bedroom apartment - Harborside!,21958333,Tanya,,East Boston,42.36479902652891,-71.02792907648268,Entire home/apt,225,2,0,,,1,3
971393,North End Studio - Private Roofdeck,5310128,Kate,,North End,42.3693567803065,-71.05579321834773,Entire home/apt,175,3,11,2013-10-28,0.36,1,0
8194001,2BR/2BA Duplex Penthouse with Decks,9039262,,,Longwood Medical Area,42.34441102488764,-71.10935631479067,Entire home/apt,365,2,0,,,1,343
6092951,Sunny room near T,19246369,Joe,,Charlestown,42.38251916219295,-71.08453232711643,Private room,59,1,16,2015-09-23,3.50,15,348
7273399,Charming Apartment in Brookline,855581,Carol,,Jamaica Plain,42.32713483210985,-71.1227198789674,Entire home/apt,150,4,2,2015-08-31,0.95,2,107
5184692,Best safe location 4th Floor room 1,25078045,Edward,,Mission Hill,42.33552275273181,-71.11665496361647,Private room,48,4,9,2015-08-23,2.35,5,332
7909032,"15 min to Harvard,MIT and MGH,NEU",25064382,Al,,Charlestown,42.38425448654164,-71.07883377390723,Private room,59,14,1,2015-10-01,1,7,350
6812982,Nice room near T,19246369,Joe,,Charlestown,42.38327054231603,-71.08581164705197,Private room,59,1,14,2015-09-25,4.29,15,353
7664979,Luxury loft in Cambridge/boston,24521568,Dj,,Charlestown,42.37145016835654,-71.0725612665467,Entire home/apt,250,1,1,2015-08-21,0.68,1,84
6717173,Private Room in Apt Near Fenway,34930701,,,Fenway,42.34923144158941,-71.10799531978475,Private room,101,1,1,2015-06-15,0.27,1,92
637470,"1 minute walk to T,15 min to Boston",290698,Rex,,East Boston,42.39705099491326,-70.99198809587197,Private room,74,1,14,2015-09-10,0.38,2,365
7986820,Comfortable Bedroom in Spacious Apt,5009446,Ilya,,Charlestown,42.38395122346719,-71.08246470484198,Private room,95,1,1,2015-08-27,0.79,1,287
2063289,Riverside Harvard apartment,8443046,Koji,,Allston,42.36657768249569,-71.1144026916831,Shared room,70,1,38,2015-05-12,1.83,1,14
6749343,large bedroom BU west,35338002,Cara,,Allston,42.34994250858087,-71.12098009210808,Private room,50,7,1,2015-07-26,0.43,1,90
1059326,Houseboat - NYC Loft style on Water,1335344,Catherine,,Downtown,42.36164758775595,-71.04759646999447,Entire home/apt,350,14,10,2014-07-25,0.40,1,364
1883801,Beacon Street Getaway in Brookline!,9803742,Elizabeth,,Allston,42.35104940502007,-71.11981896463843,Private room,130,1,119,2015-09-23,5.16,1,204
8647635,Single room in Brighton,21834936,Caleb,,Brighton,42.34509647444073,-71.1346616344576,Private room,100,1,0,,,1,354
4510711,nice and clean,15154687,Taskin,,Charlestown,42.38441973655301,-71.08488598170975,Private room,75,1,50,2015-08-21,4.95,14,273
1992020,Private room & bath ,6748461,Alice,,Allston,42.3510622341675,-71.12181932698152,Private room,75,2,55,2015-08-26,2.77,1,245
5796929,Best safe location attic,25078045,Edward,,Longwood Medical Area,42.33657148470234,-71.11606331214486,Private room,48,1,30,2015-09-13,4.92,5,327
8327907,Harbor side,23955944,Jodi,,Downtown,42.361913186258015,-71.05045484894104,Entire home/apt,425,3,0,,,1,355
