id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
2431340,Zilker House,8217936,John,,78704,30.25433870785584,-97.7761888601524,Entire home/apt,199,1,0,,,1,300
5782571,Vintage 1976 Bluebird Wanderlodge,5319301,Jared,,78704,30.226171719800615,-97.75593628766433,Entire home/apt,99,2,1,2015-05-19,1,4,365
4717664,Travis Heights Modern Home,24371885,Meg,,78704,30.242227079277434,-97.74179524600794,Entire home/apt,250,3,1,2015-04-06,0.6,1,363
5168047,Barton Hills luxury condo,21564230,James,,78704,30.25700500894033,-97.772744979548,Private room,695,1,0,,,1,354
2440897,South Austin apt 2 mi from SXSW,12478006,Renee,,78704,30.239679577293373,-97.79010309367628,Entire home/apt,350,1,0,,,1,365
294708,Excellent Proximity 3bd3ba,1523587,Dallas,,78704,30.232229291038838,-97.74578736421195,Entire home/apt,225,3,69,2015-05-17,1.8,5,330
356505,TOWNHOME in SOLA -78704-close to DT,18,Eric,,78704,30.23869604889601,-97.78297554102541,Entire home/apt,180,3,7,2014-10-14,0.3,1,365
6114034,"Walk to ACL, Barton Springs! Pool!",31722161,Tish,,78704,30.25635245341917,-97.7753495256342,Entire home/apt,1099,1,0,,,1,352
3702788,Minutes from EVERYTHING!,18874514,Brian,,78704,30.233735695976993,-97.7699159294228,Entire home/apt,275,3,1,2014-10-07,0.1,1,142
4824833,Cozy Duplex w/attached garage& Yard,24255779,Shane,,78704,30.23335571984047,-97.77818806793788,Entire home/apt,90,1,0,,,1,134
5549982,Sunny Master Bed & Bath,28775011,Johnny,,78741,30.230923305764474,-97.725760753783,Private room,130,1,0,,,1,54
6071453,Pullout couch in modern livingroom,31515482,Kevin,,78756,30.32124147304379,-97.73077472797397,Shared room,90,1,0,,,1,90
702970,F1 Best View - Great to Entertain,3609092,Denise,,78746,30.29908307135149,-97.7886441243137,Entire home/apt,3500,5,0,,,1,365
358643,Entertainers Delight Close to SOCO ,1815367,Kathy,,78704,30.22974489787974,-97.76657152146076,Entire home/apt,800,1,0,,,1,365
1749665,large room central west austin (m),2500603,Sharon,,78746,30.27517691461213,-97.7954456672177,Private room,38,1,22,2015-05-14,1.2,5,359
4303864,Luxury Apartment,22340703,Ceclie,,78723,30.299089232467153,-97.70703125687578,Entire home/apt,400,1,0,,,1,201
5617702,Room for SXSW,29116441,Melissa,,78723,30.32021031781707,-97.6922806687835,Private room,75,1,0,,,1,48
