id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
1625075,Sellwood Garden Studio,1178070,Candace,,Sellwood-Moreland Improvement League,45.465554291516945,-122.66006020863415,Entire home/apt,175,2,59,2015-08-31,2.56,1,348
1100793,"Family  Friendly Home, Walkable! ",496929,Sam,,Sellwood-Moreland Improvement League,45.47816887400624,-122.6458318195828,Entire home/apt,225,2,3,2015-08-03,0.41,1,263
1700420,Sellwood Mid-Century Private Bath,3120050,Tara,,Sellwood-Moreland Improvement League,45.468784933417226,-122.65802430153049,Private room,48,3,15,2015-08-24,0.84,1,15
6290791,Spacious Sellwood 2 bedroom Suite,21134004,Deborah,,Sellwood-Moreland Improvement League,45.465085234579014,-122.65329402499013,Entire home/apt,135,2,21,2015-09-02,6.36,1,345
7762027,Vintage Green,40814647,Jennifer,,Sellwood-Moreland Improvement League,45.48008769812741,-122.64746138131399,Shared room,115,1,0,,,1,10
4559235,376+ 5 Star Reviews Can't Be Wrong!,8474325,Kristin,,Sellwood-Moreland Improvement League,45.46500526035802,-122.65335699186059,Private room,62,1,67,2015-08-25,6.91,4,358
115223,Sellwood Guest Studio-Private Entry,238142,Rose,,Sellwood-Moreland Improvement League,45.46782655739054,-122.65556791421501,Private room,89,2,36,2015-03-24,0.71,2,185
692606,Sellwood  2 Bedroom Flat - Sleeps 3,3542023,Ryan,,Sellwood-Moreland Improvement League,45.465084542743675,-122.64656158291574,Entire home/apt,124,4,85,2015-08-24,2.41,1,299
383701,Sellwood Music Suite,1405118,Dave & Silke,,Sellwood-Moreland Improvement League,45.4686617436931,-122.65448808984783,Entire home/apt,140,1,122,2015-08-24,2.94,1,346
483487,Sellwood-Near Parks and the River,434208,Jim,,Sellwood-Moreland Improvement League,45.467734194858906,-122.65513355061348,Private room,65,2,101,2015-08-26,2.54,1,305
4866161,Sellwood 2 Bedroom Duplex,24895003,Stephen,,Sellwood-Moreland Improvement League,45.46395561628881,-122.65674117726691,Entire home/apt,91,2,34,2015-08-28,4.18,1,342
1591986,"Bedroom, Breakfast and Bikes!",8474325,Kristin,,Sellwood-Moreland Improvement League,45.47150896746632,-122.64515692017149,Private room,62,1,164,2015-08-27,7.20,4,328
5005440,Sellwood Suite,22894725,Dan,,Sellwood-Moreland Improvement League,45.46229280423601,-122.6561236163874,Entire home/apt,85,2,11,2015-08-07,1.78,1,258
7452129,New 1bd/1 BA Across from Park,39028080,Geoff,,Sellwood-Moreland Improvement League,45.46931603136505,-122.65990010949812,Entire home/apt,120,3,1,2015-08-31,1,1,304
916916,"Sellwood 2Bd Flat, Antiques & Parks",4923307,Brian,,Sellwood-Moreland Improvement League,45.47204498866879,-122.6525413383332,Entire home/apt,125,3,51,2015-08-21,2.42,1,322
1752439,Craftsman remod in walkable SE PDX,9218501,Casie,,Sellwood-Moreland Improvement League,45.47203261145781,-122.64537741640008,Entire home/apt,199,2,1,2015-08-02,0.94,1,5
262023,Private Yukon Getaway Apartment!,1368638,John,,Sellwood-Moreland Improvement League,45.47861942493735,-122.64720570307949,Entire home/apt,95,1,175,2015-08-04,3.78,4,97
6413636,Westmoreland Garden Cottage,172682,Lindsay,,Sellwood-Moreland Improvement League,45.475248473893586,-122.6417660527779,Entire home/apt,275,2,2,2015-08-09,1.00,1,104
859442,Private Room in Sellwood,4499930,Diane,,Sellwood-Moreland Improvement League,45.46192666903667,-122.65327983971005,Private room,100,2,0,,,1,273
4349231,Basement aprt w/seperate entry & AC,7108078,Ronnie,,Sellwood-Moreland Improvement League,45.4650349444347,-122.64509137606409,Entire home/apt,95,3,6,2015-08-15,4.19,1,60
1129754,Exquisite Victorian - SellwoodManor,1478274,David,,Sellwood-Moreland Improvement League,45.45955775815775,-122.65589782421206,Entire home/apt,129,1,38,2015-08-25,1.41,4,319
